Device ID,Device Name,Start Time,Transcript,Keywords,Keywords Detected,Similarity,Analytic Thinking,Authenticity,Certainty,Clout,Emotional Tone,Direction,Word Count
143,Tochukwu,0:19:36," So, you're not just looking at the results, you could, you know, I do to do this an objective measurement of what went to science. You don't feel like, oh, I could do so much more, but the system is not. Give me. So, what are the things that we need to put into conceptual system? To guarantee objective feedback out - that's presentation?",,,,18,5,2,6,11,-1,64
143,Tochukwu,0:20:06," So, you know how much?",,,,40,0,0,40,20,-1,5
143,Tochukwu,0:20:08,In Spanish. So instead of,,,,20,0,0,20,0,-1,5
143,Tochukwu,0:20:11," Saying that somebody finish something you can say that this task is completed so much. So it doesn't need to be targeted. And they also know, if you see a bunch of tasks and how much their computer then everybody knows what's assigned to them already.",,,,17,0,2,17,2,-1,46
143,Tochukwu,0:20:27," So that could be one. Okay? So like multi, we are like to ba progress bars showing the different stages of the work done by each participant's and then the group as a whole, but not not of the participant that could change personal just of suppose, somebody's believe in you are, okay, that's obvious. If they could be one part of the UI, okay?",,,,21,0,1,10,6,-1,65
143,Tochukwu,0:21:03,Sudden the wording and I'll presentation.,,,,14,14,0,14,0,-1,6
143,Tochukwu,0:21:07," I don't know, maybe it could be.",,,,38,13,0,0,13,-1,7
143,Tochukwu,0:21:11," In terms of like statistical analysis to but I don't know too much about that. Yeah, yeah.",,,,11,6,0,11,11,-1,17
143,Tochukwu,0:21:23, Answer me pretty similar to what's been said you like percentage bars related to what you were supposed to be working on or what you contributed to. I think that seems to get to me. I've been thinking,,,,13,10,0,3,5,-1,38
143,Tochukwu,0:21:43," All right, that's cool. The last one is",,,,11,0,22,11,11,-1,8
143,Tochukwu,0:21:49, what design consideration should you should we put in mind to mitigate bath?,,,,31,0,0,0,15,-1,13
143,Tochukwu,0:22:04,Yes. Do you have an idea of any kind of athletic committee? I think I should touch. The defense attorney asked for this,,,,17,9,4,4,13,-1,23
143,Tochukwu,0:22:24, Is what design consideration? Should we put in mind in order to mitigate bass masses design consideration?,,,,18,0,0,0,24,-1,17
143,Tochukwu,0:22:43, I'm trying to think of what kind of glasses will come up during work done.,,,,13,6,0,0,6,-1,15
143,Tochukwu,0:22:48," A soda or treating, and it worked out.",,,,38,0,0,25,0,-1,8
143,Tochukwu,0:22:54,And then it's trying to bypass the system.,,,,11,0,0,22,0,-1,8
143,Tochukwu,0:22:58," so you got some gloves, guys, walking because it's not working, you know, I never thought who is actually honestly working, we are putting our own is not doing so much work so you have any idea of waste people come and want to be you know,",,,,29,2,2,10,4,-1,47
143,Tochukwu,0:23:15," Because this system can be using different scenarios. You can also be used really for like you are given a project and it's really about looking at just trying to look at the same two Grady's possible, Right? Do I say, okay, I think I have a way of bypassing like story after the",,,,18,5,5,5,7,-1,54
143,Tochukwu,0:23:49,Can't imagine somebody will be okay.,,,,0,0,0,14,0,-1,6
143,Tochukwu,0:23:55," yeah, because I think on the part of the plan, the myosin has been stated accurately and again,",,,,17,6,0,11,0,-1,18
143,Tochukwu,0:24:03," Okay. So I mean, technically, if you knew what the algorithms and stuff we're looking for, you can take advantage of that.",,,,22,4,4,13,4,-1,22
143,Tochukwu,0:24:12," I don't know, okay, maybe one way could be like, I don't know if you like your old profile, so everything login at your stats or whatever. So maybe you're doing something, we're differently. When they both like extreme because some days you are going to talk more than like other public meetings when they need something.",,,,20,3,2,11,10,-1,57
143,Tochukwu,0:24:44,"The level of interference by participants you can make impute. But I think you can just take the mice too emotional opportunity, like key in the progress of the work that is system automatically determine dots from the bank so that you have people bringing in their own point of view or what if you did. Well, you know, under that way that would reduce the credibility of the system allow",,,,13,1,3,6,13,-1,71
143,Tochukwu,0:25:19," The system is just like shocking the hoop like tracking the active like us. We are discussing now, right? The blink platform is just recording. Our Allah speeches. We have machine learning models that take this raw data and then try to extract some features",,,,13,0,2,4,13,-1,45
143,Tochukwu,0:25:37, and then starts and then begin to understand me.,,,,33,11,0,44,11,-1,9
143,Tochukwu,0:25:40,"Try to understand patterns in this data. So, like humidity as a, no, I agree with you. That's what is a direct. Our energies saying from what you said, there's an ugly and also extended your point and so these are the things I regret. But I would look out for. I don't reduce all the discussion was actually fruitful because they were a lot of arguments and we reach a lot of competitions.",,,,17,5,3,12,4,-1,74
143,Tochukwu,0:26:07, Minutes.,,,,0,0,0,0,0,-1,1
143,Tochukwu,0:26:38,"Okay, so let's go to unrelated, this might be unrelated but does right now this blank only registered English. Yes, I'm not. Okay, so we should look outside. Yeah, well, I think that shouldn't be because with the machine learning model, we have can actually pick you. You can actually activate Spanish or along with this. All you need to do is transfer contrasting from table with two.",,,,23,3,6,7,3,-1,68
143,Tochukwu,0:27:06," To to English. So let's go to time spans, so time. Spain's. Yeah. So do you consider times parents only Collaborative Learning activity and important metric for good collaboration quality.",,,,9,0,6,13,16,-1,30
143,Tochukwu,0:27:28, Okay.,,,,0,0,0,100,0,-1,1
143,Tochukwu,0:27:32,It depends on what is compensatory in other things with maybe like five minutes could still come up with a really good plan more time spent afternoons were terms of like zone out and check your email and like whatever else is going on here.,,,,22,0,2,4,9,-1,45
143,Tochukwu,0:28:29,"okay, so time spoons is not",,,,17,0,0,17,0,-1,6
143,Tochukwu,0:28:35," Hopefully, not most of these look like they want to see why I don't see how much time do you spend activity? You know, my time is spent discussing. You know, how much time is spent? Yeah, we had a lot of those responses, so I didn't deserve what happened with anybody, for God's will, because now you're more looking. People just fill out, surveys to sometimes, just fill it up and I'm just curious what I want. I'm in this kind of",,,,22,7,0,6,11,-1,83
143,Tochukwu,0:29:03," Glare more introspect. You're more thoughtful more energy. Yeah, okay.",,,,0,0,0,18,9,-1,10
143,Tochukwu,0:29:11, This is keeping all other a question and that is okay. We assumed I was asking a question so we assume is not,,,,22,4,4,9,0,-1,23
143,Tochukwu,0:29:22,"So, how do you think I'm coming measure? Let us answer the other questions, regardless, of whatever opinion is about, if it should be made, but how do you think this community affect times?",,,,31,3,3,14,3,-1,34
143,Tochukwu,0:29:39," With the keywords like that, we've been talking about like, you record the time that the keyboard is first introduced. And then you, you like it, I think you would plot how often it was like use during a certain time period. And then like you just measure from when it started to like when it was like significantly talked about and that was the last time that he would show up.",,,,16,1,3,11,11,-1,72
143,Tochukwu,0:30:02, Hi.,,,,0,0,0,0,0,-1,1
143,Tochukwu,0:30:13," but I don't think it's like, it's not as simple as the first time the last",,,,16,5,5,16,5,-1,16
143,Tochukwu,0:30:17,Like when your conversation you just so you can hop around a lot. So I think it's important to look at like the frequency of the keyword and like record what the moments that it was like really frequent. Those really strictly deciding what considering rings for than what's not in terms of condensation.,,,,16,2,0,7,11,-1,54
143,Tochukwu,0:30:47," I think keyword most times is what you put into shock. If people are in on track to track, if you are within a topic of discussion or they are out of, you know, seeing secondly is to also try that understanding. So if we we've had a particular class which is about 25 maybe about how to use iPhone and then we do some keyword, we can put this comes out to one last question.",,,,25,1,1,12,3,-1,76
143,Tochukwu,0:31:12,"Understanding and in the frequency of the amount, not the number of keywords different keyword and it's because of how you measure things can tell us your decree but how you're not suit those Concepts. So now another day of of keyword those are fucking topic modeling which will cars and then decides working on. Yeah. So it's talking about it. I would love for me so topic which we feel you know, should discuss our mission field should rule your call frequently during discussion. And then if we see that according we know, yes we are within topic.",,,,21,2,1,14,6,-1,99
143,Tochukwu,0:31:42," Oh yeah. So that's mostly what's keyword help us to to do? Yeah. So I identify points like because when we mention is keyword in your discussion, you have a list of keyword and then we can use that to travel time, you know, Spence.",,,,15,2,0,13,9,-1,45
143,Tochukwu,0:31:58," Yeah, we didn't ya. These are also the systemic keep track of the different time you speak literally so we have how",,,,17,0,0,13,0,-1,22
143,Tochukwu,0:32:07,"Longview a speaking. Because if we started, I spoke, he spoke, you know, we keep speaking. So, difficult of not for myself, I might speak appears tells me how much time I spend speaking, and if, by the end of discussion, maybe you spoke with the last one is probably 20 minutes into the social. Means he spent in control above time, I your active starting again with time spent, is that",,,,25,8,1,8,1,-1,72
143,Tochukwu,0:32:36," Yes, not just the fact that you are present on your speaking. Also, thanks Belle. Can also help us to also measure the quality of the continued agenda that you're there and you're making tangible contributions. Also, tell her that you were putting enough enough time and they've been impactful by looking at the number of contribution and out how your contributions in Tripoli calls.",,,,13,0,6,12,6,-1,65
143,Tochukwu,0:33:04,I think that is the direction of the whole conversation.,,,,10,10,0,0,0,-1,10
143,Tochukwu,0:33:09," And Son activities like time should be measured like separately. For each individual is because some for some people like they might get distracted more easily, or they might have some medical restrictions. That doesn't certainly allows them to focus. Well, these are projects done as fast as other people do. We shouldn't be comparing how long it takes for a person to complete.",,,,20,0,2,9,8,-1,64
143,Tochukwu,0:33:53, What kind of activity do?,,,,0,0,0,0,20,-1,5
143,Tochukwu,0:33:58,Hmm.,,,,0,0,0,0,0,-1,1
143,Tochukwu,0:34:03, Okay.,,,,0,0,0,100,0,-1,1
143,Tochukwu,0:34:04," We know that X Planes right is subjective. What I dare, any particular activity that will fill time. Should be like the times when should be constitutional measure.",,,,18,4,7,4,21,-1,28
143,Tochukwu,0:34:22," Is there any particular? Any particular activity? That's if you don't have any time spent, you may be missing some you know, Keaton. Are you gonna jump?",,,,24,0,7,3,10,-1,27
143,Tochukwu,0:34:53,Relationship.,,,,0,0,0,0,0,-1,1
143,Tochukwu,0:35:00," Big writing code is a big one. Yeah. Like somebody working on like one bug and then they're only able to, like, show, like three commit to that bug when they've actually spent like a long time, working on that was like, somebody didn't spend a lot of time, but committed a lot, or seemingly a lot of food.",,,,13,0,2,8,11,-1,59
143,Tochukwu,0:35:20," I was also thinking about, like,",,,,0,17,0,17,17,-1,6
143,Tochukwu,0:35:23," Maybe finding a way for the system, like, to compare, like be ratio, someone's, like time spent with like a quality that that task like delivered. Like, I don't know because like, if you're doing a task that has like like alert low priority, or you have a test that I keep that wasn't super high quality and then you look at the time spent on that. I feel like that can tell us. Yeah, but I don't know.",,,,13,5,0,7,18,-1,79
143,Tochukwu,0:35:49,"I'm looking at him, I think time spent, but also be useful for things that like you got trying to practice or improve your skills or something.",,,,14,7,0,14,11,-1,27
143,Tochukwu,0:36:01," I think tanks went clubbing measured because we are looking at the output of because I'm actually trying to get learn things more. Like what it looks like, I what you're giving in giving out exactly what you're picking in, right? So thanks, but can we not like in the University? Because I think the more time you spend with, if a train to learn how to like when you figure out it could and then you spend more time trying to do that.",,,,18,5,1,11,9,-1,84
143,Tochukwu,0:36:27," I'm thinking that should also be a good place for you, because it means you're be shows, commitment and dedication to meet. That's all we really just spending a little time doing it. Which comes suggest on seriousness, like you're not passionate. I don't think that's that make sense.",,,,22,4,4,5,18,-1,49
143,Tochukwu,0:36:46,I don't know if you solve the problem with this time. No I'm not going to solve the problem. I'm looking at learning because collaboration like this can be not just physically be trying to solve a problem.,,,,24,7,0,5,10,-1,38
143,Tochukwu,0:37:39,Commute.,,,,0,0,0,0,0,-1,1
143,Tochukwu,0:37:42," Suppose what somebody needs intensive task of making? Like a scroll bar work, have you read that book? And it doesn't matter if you've taken ten minutes for it or two hours. But have you done what he was supposed to do? I think you're correct because actually, you're not looking at deadlights reactor. We cannot relent was it's what the and outputs. And was there a good collaboration that helps you achieve that.",,,,18,1,4,9,8,-1,74
143,Tochukwu,0:38:12, I think you're right because putting Time bar now how to do meet deadlines.,,,,20,7,7,13,13,-1,14
143,Tochukwu,0:38:38,So that's correct. Total participation.,,,,17,0,17,17,17,-1,5
143,Tochukwu,0:38:45, It will finish early and headed to the hey. Yeah. Super special says you think it's necessary to track the level of participation during a Collaborative Learning activity?,,,,7,0,3,3,7,-1,28
143,Tochukwu,0:38:59, Do you think it's necessary to track the level of participation during a Collaborative? Learning activity? Yes. And go diagonal. This one.,,,,9,0,9,4,0,-1,22
143,Tochukwu,0:39:11, So why do you think so?,,,,50,0,0,33,0,-1,6
143,Tochukwu,0:39:17," So, what's that? It's fair and everyone's doing okay.",,,,8,0,0,17,8,-1,9
143,Tochukwu,0:39:23, Like miniature before we engage. So we know. It's what's happening? What so people know what's happening.,,,,20,0,0,10,20,-1,17
143,Tochukwu,0:39:30,"Uh, okay. You're like, it sounds like some sort of folks feel like not participating as much, like things that we can do like to choose your group dynamic to encourage your people who don't speak as much to include comfortable saying your daughter, Sherry,",,,,11,0,0,4,17,-1,45
143,Tochukwu,0:39:49," Okay, talking about the truck the engagement of people and a commitment. Yeah. They of the were like I guess focused or you know going on. Yeah.",,,,15,4,0,11,11,-1,27
143,Tochukwu,0:40:26,"My ideas for it in water. How about it? I didn't see but I survived it. So I don't know, I didn't exactly get so yeah, so that's a good one but special ability to track success. Now, what do you think can be measured to suggest high or low? This is a very critical aspect of this equation. So what do you think?",,,,12,7,3,12,7,-1,64
143,Tochukwu,0:40:52, Can be measured to suggest high or active or inactive perspective educated activity position.,,,,14,0,0,14,7,-1,14
143,Tochukwu,0:41:15, Yeah.,,,,0,0,0,100,0,-1,1
143,Tochukwu,0:41:21,"Billy. I mean you can track how often people like speak. They're like, yeah, like how often people speaker don't speak, but also with that like to gaze like active participation, I feel like you can",,,,21,5,3,11,16,-1,36
143,Tochukwu,0:41:35," Measure like the quality of what was said or like how like was that time? The time spent like engage in the conversation, like was that actually like furthering the goal right? Look, what's that was there that people gain anything from that contribution?",,,,7,0,2,4,24,-1,44
143,Tochukwu,0:41:51, But yeah.,,,,50,0,0,50,0,-1,2
143,Tochukwu,0:42:04, I agree or disagree with each other.,,,,43,14,0,14,0,-1,7
143,Tochukwu,0:42:17,Instrumental music. What do you mean by like an active persecution come come? I'm not that pretty,,,,28,6,11,0,11,-1,17
143,Tochukwu,0:42:36," Okay, I could even could be in an in an activity, right? And then, I am not participating. I'm just passive, I'm not passionate. I'm not contributing like I'm just day, right? You don't really mean that. I must be outspoken. We just means that I'm not interested, so which is something that's. It was like by observation. We could tell what is a system who is that is invested about",,,,22,10,5,4,13,-1,71
143,Tochukwu,0:43:06, We used to measure as in track and identify this. So how does the system identifier?,,,,25,0,0,25,0,-1,16
143,Tochukwu,0:43:12,I think I'm going to come the right button.,,,,20,20,10,0,10,-1,9
143,Tochukwu,0:43:15," So what did ya? I want to go down the next week. I'm like whatever you put on is once our, do you talk? What can you what? Alison I can measure to see. Someone is actually actively participating, I was just passing, right? Because you already, I cannot tell you. So what about some? Someone may not cook for all the time, we want to figure ocean she made.",,,,14,7,4,4,4,-1,70
143,Tochukwu,0:43:38, Can be insightful or just listening another participating because I can be listening attentively.,,,,21,7,0,14,7,-1,14
143,Tochukwu,0:43:46," Because talked about contribution. So we should not mix of contribution with participation if I can be contributing. That's also, that's also not superficial but I need a looking at the condition is terrible to imagine at that point, what I'm looking at what's kitchen. So I can't be silent but attentive. So at what point do you measure",,,,16,6,3,14,5,-1,59
143,Tochukwu,0:44:08,My participation and I couldn't be silent. And I lose.,,,,18,27,0,18,0,-1,10
143,Tochukwu,0:44:12," So how do you know, until someone who is silent and actually participated and will be silent, but is off thinking of something else?",,,,21,0,0,25,4,-1,24
143,Tochukwu,0:44:49," There's some people who like, I think.",,,,25,13,0,0,13,-1,7
143,Tochukwu,0:44:51, I'm kind of doing it now but some people who actually like don't really do I contact as much while I'm talking to other people.,,,,11,11,0,11,11,-1,25
143,Tochukwu,0:45:02,"again, sometimes there's",,,,25,0,0,0,0,-1,3
143,Tochukwu,0:45:07," There's some people who like, don't really use as much eye contact, like, sometimes, like, staring off into, like, God knows where of it, they're still listening. I don't want to measure height, you've got. That's why she said. I came to mind, is we have a video?",,,,20,4,0,2,13,-1,48
143,Tochukwu,0:45:26," You know, feature on the blink which other to, you know, have a little bit of what how each person is acting so. And I'm what I'm going to do next and I'm trying to work on these. I gaze joint attention wanted to make sure that I condone it. Yes that's deep. Like plus joint attention in life. If we are talking about I'm looking at you as a point. I'm looking like do for the whole time, I'm talking everybody's looking at me.",,,,12,10,3,8,6,-1,85
143,Tochukwu,0:45:52, And I wish you'd stop talking is it was you so the world I'm talking boshy is pressing his system.,,,,14,9,0,9,0,-1,20
143,Tochukwu,0:45:58,"And it's don't like, oh this time this guy, maybe Spain attention, but the action I'm seen at this point is not suggesting that he's paying attention.",,,,13,3,3,6,3,-1,27
143,Tochukwu,0:46:08," Does that make sense? So the video quality will give us a better way to observe what he said. If the person is looking out, it will be, cannot generate attention. And I guess there's gonna be four body allows you to say, oh, you have to pay no attention except if it counts the number of time you are",,,,13,2,3,7,11,-1,60
143,Tochukwu,0:46:32," How can I contact a number of time you looked out? And I know they haven't. We already hired time when you were, you know, making some eye contact can simplify, all right? Yeah. And then I contact. Mrs. Newman are essentially be that because if I make an icon and I'm not gonna like this gopinath anyway from like this and encourage any demonic energy.",,,,25,7,3,13,19,-1,66
143,Tochukwu,0:46:53,Let me stay like this box but I'm within the space.,,,,8,17,8,8,8,-1,11
143,Tochukwu,0:46:59," That is also a way to calibrate this circle. You can calibrate and soon after I'm looking within here, you will not have. I'm looking at Coca-Cola. Yeah. Attention the system is not Spirit to know him in my heart but what actually, you can outs or doing some rotten can suggest in a supposition",,,,12,5,2,7,3,-1,55
143,Tochukwu,0:47:48,His ways you can describe shot. Looks like make sense mixing space on the machine to input where we want one conclusion. So then like if there's if there's a place just write a note on what you thought about the discussion and then you can somehow magically the keywords and see how insightful the person was ridiculous dollar. Go into contribution.,,,,22,0,0,13,9,-1,62
143,Tochukwu,0:48:18," Nobody even just if you know, somebody's listening will pick up.",,,,33,0,8,8,25,-1,11
143,Tochukwu,0:48:23," For it and may be able to like, say something about it. Given our end of the, of the collaboration.",,,,10,0,5,5,15,-1,20
143,Tochukwu,0:48:44,"Like after Dawn it depends on how things are different people work differently. And not everyone has the tendency to nod and yeah, so so so saying that I'd end of every activity, it should be like a question. Yeah, that tries to maybe not even a question. I just wanted. You think about this? Yeah. Go to that way. It may be.",,,,20,3,3,9,8,-1,63
143,Tochukwu,0:49:10," If it is 50 the person, same actually what he feels about it. Then I can say anything because well I don't want to reduce the amount of human impute. In determining, the analysis of the system, ceremonies we automated and independent of what they got because I can say anything. I can even ask you highwomen said and I put down and then alone.",,,,20,8,6,12,6,-1,65
143,Tochukwu,0:49:39,"Points. This in is not going to be rocket science. This is research right? And we are going to, we would have done if anything. It is not going to be perfect. He's not going to catch everybody's participation but it can cut at least two or three soldiers. Yeah, we did it. In fact, it's 3 people total to catch a level three people.",,,,21,0,4,6,3,-1,65
143,Tochukwu,0:50:34,"Didn't we are paying attention or you're looking within the space. I'm only doing one of them are supplied to you. So we're going to get all these things together to say. Okay. You are paying attention, right? So another in the system is emotionally like is actually more like I'm trying to get system so it can if it look you can actually tracking button. I'm gonna. Oh yeah. I mean is someone that doesn't really make eye contact but will be knots most of the time and then",,,,11,4,4,8,6,-1,90
143,Tochukwu,0:51:04, use that as,,,,33,0,0,33,0,-1,3
143,Tochukwu,0:51:06," The major Matrix for you. You can come here but an is but it is something that's the new, right? I can't be legally and then I'm doing like, no matter how, no matter how. Yeah, oh, I'm looking out. I don't like I did everything. You said are not suited to human limits.",,,,14,8,5,10,12,-1,54
143,Tochukwu,0:51:30,"Well, thanks buddy. I like the way you're playing The Devil's Advocate because it's heavy enough to have a very in-depth signal back and fertilization. What I can do, I couldn't yes, yes, yes, we need someone who is very critical. So how come level of participation be presented? I always ask the question in order to guarantee or what to do about school. So when we measure the level, participants when you're living on speak to many, when we got level Pakistan, which is, how can it be?",,,,12,4,7,11,5,-1,89
143,Tochukwu,0:52:00, Scented to show because I imagine ideas are measuring nodding when you so how can I discuss? How can we present each?,,,,27,9,0,23,5,-1,22
143,Tochukwu,0:52:11," And the system side that you are, they'll a user can say? Yes, I think this is measured in my local position.",,,,9,9,9,4,0,-1,22
143,Tochukwu,0:52:28,"This way, it may be like you have all the criteria that you want to do like this or that or that, or that you can put it into like a radar chart type thing. So, he's ghost economy. I want to go to Sea.",,,,17,2,2,9,7,-1,45
143,Tochukwu,0:52:41," Okay, so what if you wanted to visualize it, you could put it in like some sort of radar charts, okay? Show your strengths and weaknesses and it's okay if you have a weakness, okay.",,,,22,0,0,14,3,-1,35
143,Tochukwu,0:53:07," Then again, the radar charts. What does, what will be the component of the over there? Like what are the what are the he",,,,4,0,0,4,4,-1,24
143,Tochukwu,0:53:19, What this world.,,,,0,0,0,0,0,-1,3
143,Tochukwu,0:53:21,"A you something like you have metrics of water presenting? Yeah, I mean I don't really know the metrics are but the types can be like want to be eye contact was good because I didn't so obviously you have like a visualization that shows the frequency or the Neville of each eye contact. You need not and yeah.",,,,18,5,3,8,16,-1,59
143,Tochukwu,0:54:09, That's that's that's like my coaching tree and forgot the Arsenal. What's that features is to be considered?,,,,9,5,0,5,5,-1,18
143,Tochukwu,0:54:16,"Clinton. And with our own Insanity. I feel like I'm kind of skeptical of like telling the participants like what the criteria is like what they're getting graded on because I feel like like if if I know like like has been like Dimension, like by know that I just got to look issue or like if I have to present, if I know what I need to do to pass like a problem going to do it. So I feel like, I don't know, my initial thought would be like,",,,,21,12,0,9,22,-1,91
143,Tochukwu,0:54:42," Like a little screen saying like based off of like our algorithm we think you are like the algorithm is telling us that you have been engaged throughout this conversation or you haven't it. And I feel like my initial thought is doing that, right? Just like a general statement, but like I think it also might be useful. I'm not part of me. Feels like the participant shouldn't no because then they're going to leave May modify their behavior. But then the other part, like I feel like you could be useful to tell them.",,,,19,6,1,8,15,-1,96
143,Tochukwu,0:55:11,Ways that they can show their participation that the algorithm for recognized. I think you're right because if you don't if we present or do I know I can,,,,23,10,3,13,6,-1,29
143,Tochukwu,0:56:06,This ecology and I'd be like maybe instead of that and you have like a graph or something. Hmm looks like when your participation is mm-hmm. Then you can see that. This is when your participation,,,,11,3,0,16,8,-1,36
143,Tochukwu,0:56:33, That's a good idea. That's the only solution.,,,,10,0,10,0,20,-1,8
143,Tochukwu,0:57:25,"You guys are too good. Like, I was in. I was in you only have the credit students. Lovely, so Monday. So, like we really like, what are you proud of? Like, we do that Torah thought I was like. So what I said, I was sort of like how students and they gave me a lot of insight. Me, proud of the conversation. I'm also proud of all the risk.",,,,13,11,3,8,18,-1,71
143,Tochukwu,0:57:51," Really, I guess so.",,,,50,25,0,25,0,-1,4
143,Tochukwu,0:57:59,"So the last one. Yeah yeah so satisfaction is factual. Yeah I think we need to measure construction and participant satisfaction on a Collaborative, Learning be measured.",,,,15,4,0,11,11,-1,27
143,Tochukwu,0:58:20," is it, is it even necessary to measure satisfaction because please,",,,,9,0,18,9,27,-1,11
143,Tochukwu,0:58:26," That satisfaction like, did I mean like we had a good meeting, you feel like yeah different for feet.",,,,16,5,11,5,26,-1,19
143,Tochukwu,0:58:53,Okay.,,,,0,0,0,100,0,-1,1
143,Tochukwu,0:59:29, The lecture is converted in majorities.,,,,0,0,0,0,0,-1,6
143,Tochukwu,0:59:34, And automatically automatically measured.,,,,25,0,0,25,0,-1,4
143,Tochukwu,0:59:42," I want to say no and I feel like I feel like there's a way for the system. Sergei's, how someone feels?",,,,25,13,4,8,8,-1,22
143,Tochukwu,0:59:48,About being like in the rain like yeah.,,,,0,0,0,13,25,-1,8
143,Tochukwu,0:59:57, My dissatisfaction might come in like the review part. I like them. That's what last time. But not automatically though.,,,,19,10,0,10,10,-1,20
143,Tochukwu,1:00:46,"I think you are right together, right? Because that's actually something that I be to express not system is pressing for me but I'm not a man I'm a man - progress activities what we found is that point of view, I made good progress and maybe contribution per 1000. Am satisfied for you or I feel you're satisfied driving. These are nothing. Oh I feel satisfied. In other words as we used to describe, because even a monopoly, be",,,,20,10,6,7,9,-1,80
143,Tochukwu,1:01:14, What you tend to achieve and maybe you didn't like this fight for you because I didn't for what I measured. You're not,,,,15,8,0,8,8,-1,23
143,Tochukwu,1:01:39,"Is their tone of voice in my insurance against of like, over to satisfied with the progress of the group as well. So far. But then it's also like someone's tone of voice in also be raised, just, because that's who they are, but they don't even realize it. Yeah.",,,,9,2,4,15,11,-1,50
143,Tochukwu,1:02:03," so, we can meet",,,,25,0,0,25,25,-1,4
143,Tochukwu,1:02:13, Yeah.,,,,0,0,0,100,0,-1,1
143,Tochukwu,1:02:35,"Of collaboration to conflict. Is one of that which can go into without this fight, which we fly. If I have conflict. Literally we're not satisfied but I really cannot even when we believe able to track it.",,,,26,5,3,8,8,-1,38
143,Tochukwu,1:02:54, presenting it to the user at the federal level is new can,,,,0,0,0,0,0,-1,12
143,Tochukwu,1:03:00," Play on their psyche, because Emily conflict.",,,,14,0,0,14,0,-1,7
143,Tochukwu,1:03:06," Another element that we might resolve the conflicts and it's a matter of record that there was a conference. They also strong evidence, look what we resolve. The conflict, I was satisfied that we are happy going home that we achieved this Regional committees resolution, right? So like I just think is weird for some to say it's time to present to report satisfaction. I will be I wish to do so.",,,,14,5,4,5,12,-1,72
143,Tochukwu,1:03:29,"You should see yourself that I am satisfied or not. Yeah and yeah and if you have to do that it means there's not just from like your skin. Like I said, at the end, that's really just click it one to five and then it is. So, why am I White Community? Take, it'll take it to your heart. I'm going to eat tonight. Cool. This is really insightful and wonderful question that we've had and I'm happy to have you guys.",,,,19,6,1,10,9,-1,83
143,Tochukwu,1:03:59, He's in this life and I can Wish For Less. So let me tell you guys my story before it gets one. What I can get them to stop.,,,,13,13,3,7,0,-1,29
143,Tochukwu,1:04:18, Okay.,,,,0,0,0,100,0,-1,1
144,Lucas,0:01:41,"oh, I miss",,,,0,33,0,0,0,-1,3
144,Lucas,0:01:45, blink.,,,,0,0,0,0,0,-1,1
144,Lucas,0:01:58, Maybe it's because of her missions.,,,,29,0,0,14,0,-1,6
144,Lucas,0:02:10, Danny.,,,,0,0,0,0,0,-1,1
144,Lucas,0:02:39,Do I have to learn science?,,,,0,17,0,0,17,-1,6
144,Lucas,0:03:36,Who's going to take care of it.,,,,0,0,0,0,13,-1,7
144,Lucas,0:03:57, Representative.,,,,0,0,0,0,0,-1,1
144,Lucas,0:04:08, Progress.,,,,0,0,0,0,100,-1,1
144,Lucas,0:04:15," Okay, so today we'll continue with",,,,29,0,0,14,0,-1,6
144,Lucas,0:04:22, so members giving up on,,,,20,0,0,20,0,-1,5
144,Lucas,0:04:27,What you did last week. So we are looking at the blink rock on which of the three Direct.,,,,5,0,0,5,0,-1,19
144,Lucas,0:04:35," Yeah, using now to rebuild platform is immortalized in collaborative support, Collaborative Learning support system.",,,,7,0,0,7,13,-1,15
144,Lucas,0:04:45," Perhaps to track how people learn very good, another help to create a consciousness of people that wants to improve the video quality. So the idea is, we tend to record a conversation and also try to introduce video. Technology. Also shocking.",,,,14,0,5,12,14,-1,42
144,Lucas,0:05:07, Have fun activities and also that are available to get a guitar and try to analyze them that it's short. But Earnest of our people give up account actions and inactions on how to grow food coloring.,,,,13,0,5,16,8,-1,37
144,Lucas,0:05:22,Equatorial climate event is helping them to include. Aligning also what are the collaborative skills? That is? That's good help. It has better collaboration with the okay so we carried out the survey and we got some feedback from that survey. So initially we came up with things we felt parties for Medic in a Collaborative Learning environment support system.,,,,18,0,2,7,8,-1,60
144,Lucas,0:05:51," I don't know, but I do know. Why don't you allow the potential themselves to tell us what if you do want to see?",,,,23,8,0,8,12,-1,24
144,Lucas,0:06:00," Of the want to see and the other Canadian, a job, something to be a good collaboration quality. And it's also for further information about don't be to review a end of the collaboration exercise, right? Some say they won't",,,,12,0,7,7,12,-1,40
144,Lucas,0:06:17,"Bhutan projects of your hands on activity on a discussion and you don't see how that is socially Progressive like, is this really copy it off topic. A people speak of any person who is seeking more than the other unintelligible patient of time to speak to some of the things they respect the ocean commission about to let them know compromise on quality review that useful for real-time actually command.",,,,10,0,3,3,14,-1,71
144,Lucas,0:06:47," Just so today we're looking at you want done. So during collaboration activity, we want to see the",,,,26,0,0,11,11,-1,18
144,Lucas,0:06:58," Work, we've done the progressive, I didn't work. How do they work in people? You know, contribute to the final results on. You cannot breathe shown and infirmities and activity.",,,,16,3,0,9,9,-1,30
