Device ID,Device Name,Start Time,Transcript,Keywords,Keywords Detected,Similarity,Analytic Thinking,Authenticity,Certainty,Clout,Emotional Tone,Direction,Word Count
14,Blah,0:24:42," You know, I did mention the Tilt socks, the other day to somebody. I can't remember exactly why. But those definitely could be a thing. I can put my Zazzle subscription to good use. You could also just make shin guards, out of some cardboard. You're a maker. I can't do that. Well, that's a different problem though. The shin splints, that means you have been doing. You gotta do more and more than duck quacks duck, quacks with the toes up and then put those down and then the",,,,17,5,1,9,6,-1,90
14,Blah,0:25:12, You got any more of those more than that boy?,,,,10,0,0,0,0,-1,10
14,Blah,0:25:15,What does turf at the wait? What are you? You're not allowed to use regular cleats on turf?,,,,16,0,0,0,0,-1,18
14,Blah,0:25:22, What does?,,,,0,0,0,0,0,-1,2
14,Blah,0:25:24, What are you saying that? It's different in Gray? Yes.,,,,0,0,9,9,0,-1,10
14,Blah,0:25:32, Is the feel like right outside of mud?,,,,13,0,13,0,25,-1,8
14,Blah,0:25:35," You know, I don't go to any sports arena all-purpose the right next to Kellogg. All right, Mike Smith. These be there for my kids is bringing out the cleats spikes on the bottom, but they still have like the form factor in everything of like typical soccer cleats.",,,,12,4,10,2,10,-1,49
14,Blah,0:26:02," Okay, how much were those shoes though? That's an excellent question.",,,,8,0,0,17,8,-1,11
14,Blah,0:26:11,"Last time I played, I think I bought some major soccer cleats for like 20 bucks. So yeah, but now so if people aren't just did, we'll find some way to sign up. We'd set to see if we have enough, people who would, who would play and participate and then there's one other thing on the, all right. So this quarter, I think at the lab some of these lab meetings will present try to do.",,,,23,5,4,11,5,-1,77
14,Blah,0:26:38," Project team updates, and then we'll also try to do some. I don't know if, like, people want to do individual discussions and whatnot. We're fortunate last quarter for the data science and music people who have put together like a video describing, some of what they've been up to do. Think was helpful. Just, you know, for us to generally have a sense of what some of the other teams are doing. And then what,",,,,21,1,0,10,10,-1,76
14,Blah,0:27:05,"thing was,",,,,0,0,0,0,0,-1,2
14,Blah,0:27:10," Sorry, this is tangent. Sarah. Do you do the garlic naan? Have you tried the garlic naan from Trader? Joe's?",,,,0,0,0,0,0,-1,20
14,Blah,0:27:19," No, but I considered revamping the not I bought from Costco to make it garlicky. Yeah, garlic naan from garlic naan from Trader Joe's They're huge. Like the really really big but they are there. The definitely definitely good. But so yeah, we're going to have these weekly W some signups for different project teams to do updates. But one of the other things people want to do during these relatively early 10 a.m.",,,,18,3,3,6,4,-1,74
14,Blah,0:27:48, Lab meetings.,,,,0,0,0,0,0,-1,2
14,Blah,0:27:57, What was that guy with the?,,,,17,0,0,0,0,-1,6
14,Blah,0:28:01,Leg warmers who did Richard Simmons?,,,,0,0,0,0,0,-1,6
14,Blah,0:28:06," Maybe. Yeah, Richard Simmons was good. I mean pre is back now. So now we can do like the full own choreography again.",,,,13,4,9,4,13,-1,23
14,Blah,0:28:26, Come on us.,,,,33,0,0,0,0,-1,3
14,Blah,0:28:28," Omar solid, you know, this. But I am. We all stances to? We can have a dance-off. We can have a dance off dance off. Yes. Wait, but Mark, I thought you also did so we can have like a three-person dancehall. That could be a lot of fun. That was hot. Write it down real quick. Excellent.",,,,23,3,7,7,13,-1,58
14,Blah,0:28:52, X and we get Isaiah Wallace coming to when you could have like a full-on dance.,,,,18,0,0,12,12,-1,16
14,Blah,0:28:55,"Tournament. And then like the can be. Yeah, we can we can set up the whole thing. That could be fun.",,,,19,0,0,10,10,-1,21
14,Blah,0:29:04," That could be fun. So yeah, maybe we'll have to do some some choreography and you guys can we can do a full-on dentition?",,,,27,0,0,8,4,-1,24
14,Blah,0:29:14, In the morning.,,,,0,0,0,0,0,-1,3
14,Blah,0:29:17," I mean, yes.",,,,33,33,67,33,0,-1,3
14,Blah,0:29:22," Oh, right. The shapes makes a good point. We need to update description to project teams. And I don't even know if data science. And music is on the is on the website. And I think magic is still WRC. Plus, I am are sort of split apart. Oh, right. And back with your permission. I wanted to make it till T-shirt with your drawing of the Magic. The Magic thing the Magic Drawing you did. I want to make a shirt.",,,,21,6,6,8,11,-1,82
14,Blah,0:29:48," At that that would like. Yeah, that would be fun.",,,,20,0,0,10,20,-1,10
14,Blah,0:29:53,Someone said of morning workout.,,,,0,0,0,0,0,-1,5
14,Blah,0:29:57, Adios protesting the dancing in the morning and I'm saying it makes most sense to work out in the morning.,,,,24,5,0,5,5,-1,20
14,Blah,0:30:05, To me to me. It seems to me off and then you can go do everything. Else isn't any environment afternoon. I give up.,,,,12,16,4,8,4,-1,24
14,Blah,0:30:32," Oh, we gotta get logo. I have my warmers. I actually have that. Okay.",,,,7,21,0,7,0,-1,14
14,Blah,0:30:40," Naomi, what kind of dance do you do?",,,,0,0,0,0,25,-1,8
14,Blah,0:30:44, Sorry.,,,,0,0,0,0,0,-1,1
14,Blah,0:30:46,"Background and more like contemporary and modern dance, but I don't trust you and I'm all I'm like, I am not dancing, that does everything. So it's like the public sessions per. So a lot of it is bringing in hip-hop, but in general, it's called open style, which is super vague. Yeah, so I've been dabbling in freestyle as well. So contemporary modern is my preferred Style.",,,,13,8,1,13,11,-1,68
14,Blah,0:31:17,"That I've been learning a lot more about like, more specific Styles, like, I so that learning how to Freestyle, so, kind of everything. Nice. Yeah. Okay, it's official. We should. We should have at least, at least two, or three of them.",,,,16,4,4,9,9,-1,43
14,Blah,0:31:35, Did surgeons. You should put it on the calendar?,,,,11,0,0,0,0,-1,9
14,Blah,0:31:41,"The movie movies and all that comes up every turn. We do we need something to do need to do definitely probably should do some movies are people like are people who want. Here's a quick. Who's going to be on campus, some this quarter.",,,,28,0,6,2,2,-1,45
14,Blah,0:31:59, Handful.,,,,0,0,0,0,0,-1,1
14,Blah,0:32:02, Okay.,,,,0,0,0,100,0,-1,1
14,Blah,0:32:05," Doctor Jones, I'm not sure what to make of that one. Is that",,,,14,7,7,0,7,-1,13
14,Blah,0:32:12, it's the crying but isn't it? Okay.,,,,11,0,0,11,0,-1,7
14,Blah,0:32:16, that the Maybe,,,,33,0,0,0,0,-1,3
14,Blah,0:32:20," Okay, fair enough. Fair enough. Yeah, so we can we can do a movie movie session or whatnot. Maybe in addition to the weekly sign up for like groups. We can have people might want to sign.",,,,24,0,5,5,8,-1,37
14,Blah,0:32:37,"In small groups to, like, lead different stuff at some of these sessions.",,,,8,0,0,0,15,-1,13
14,Blah,0:32:44," So yeah, we will we will get to that laughter. Plus Lowdown equals, maybe, huh? All right, cool other announcements.",,,,25,0,10,15,10,-1,20
14,Blah,0:33:04, Any other announcements things we should know about.,,,,50,0,0,0,13,-1,8
14,Blah,0:33:10," I'll mention a couple of them and one is that maybe we already mentioned this, but",,,,24,6,0,12,0,-1,16
14,Blah,0:33:16," despite I CLS kind of being a painful year for our submissions. We do it. Had we did have a couple of symposiums, that that got accepted. And so I think one of those is, was one of those like a sports since",,,,14,5,0,5,5,-1,43
14,Blah,0:33:32,The other ones a WRC or a magic.,,,,13,0,0,13,0,-1,8
14,Blah,0:33:36," So both of those teams will likely have people. Well, it's it's all virtual this year. So it's not actually going to Japan, but have lots of people going to present at those and then in a couple weeks is Ara.",,,,14,0,5,11,2,-1,41
14,Blah,0:33:58, Which is anybody? I'm gonna go to ARA for at least a couple days. Is anyone else going?,,,,0,5,5,0,0,-1,18
14,Blah,0:34:04," Where is it, San Diego?",,,,0,0,0,0,0,-1,5
14,Blah,0:34:09, ARA is the American educational research Association.,,,,0,0,0,0,29,-1,7
14,Blah,0:34:13, I think Ashley sing.,,,,25,25,0,0,0,-1,4
14,Blah,0:34:16, But I'm not sure like in person the mushroom.,,,,20,10,10,10,10,-1,9
14,Blah,0:34:22," That hand raises, you're going Shades. That Henry's have a question.",,,,0,0,0,0,8,-1,11
14,Blah,0:34:28,"Then raise your going. Okay, cool.",,,,0,0,0,33,0,-1,6
14,Blah,0:34:32, It is the,,,,0,0,0,0,0,-1,3
14,Blah,0:34:34, must be like the 20th. Do like the 26th of April.,,,,11,0,11,0,22,-1,11
14,Blah,0:34:45," Yeah, but yeah my I'm going my my kids don't know this but they're going to and Tabitha is also going. So we're going to all kind of be out there.",,,,20,11,3,14,6,-1,31
14,Blah,0:35:02, And then there's a few other conferences. So hopefully we'll hear back from the respect conference.,,,,17,0,0,17,11,-1,16
14,Blah,0:35:09," The meaning of submitted something somewhere else. Oh, I think he's going to submit a work in progress to IDC. And I think there's a few other things, like a few other things that are coming up.",,,,10,5,0,3,5,-1,37
14,Blah,0:35:23,"Um, other thing is and there's something else we can also do during these meetings is we can also invite people. So if they're like faculty at other institutions that you guys are interested in like hearing from or like learning about their work, let me know. And I'd be happy to reach out and invite them to either come in person or to do a virtual visit to to the left.",,,,16,3,3,12,11,-1,72
14,Blah,0:35:57," Yeah, and then some are plans. So.",,,,29,0,0,43,0,-1,7
14,Blah,0:36:02," We have a number of things that are potentially in the works. For the summer, including at least one summer research. What's that? SRP? What I can remember as rho P stands for?",,,,3,3,3,3,0,-1,33
14,Blah,0:36:20,"That's our row P. Stands for summer research opportunity program, of course, so there's at least one SRP student who is coming from. I actually forgot where it's coming from. I to lift it up, one SRP student. And then there's a couple of Posner fellows who are going to be working with the lab over the summer.",,,,3,3,3,5,2,-1,58
14,Blah,0:36:43," And then I think there's actually there's a couple of like high school programs. We're going to support a couple middle school programs, a couple things with camp or with with the Chicago Park District, and a few other places. So if people are looking for things to do during the summer, let me know the station are working on putting in some, are you proposals? So there should be able to get funding and then there's also the Northwestern",,,,15,2,1,12,5,-1,80
14,Blah,0:37:13,"Each has a deadline coming up and I'll be like two weeks or something like that for which I can. I think that's the one that faculty can apply for on behalf of students. So because trying to figure out some other plans and things let me know and we can try to you know, definitely get something figured out.",,,,23,6,2,10,8,-1,60
14,Blah,0:37:36, Other announcements. Anything else we need to discuss?,,,,38,0,0,0,13,-1,8
14,Blah,0:37:51, Mega mint. What am I forgetting?,,,,0,17,0,0,17,-1,6
14,Blah,0:37:54," Thank God, I'm forgetting.",,,,20,20,0,0,20,-1,4
14,Blah,0:37:57, Excellent.,,,,0,0,0,0,100,-1,1
14,Blah,0:38:04," Well, remember once we're done with this meeting, right? Yeah, that's that's that's what I'm expecting.",,,,10,5,10,5,10,-1,16
14,Blah,0:38:08,Doing.,,,,0,0,0,0,0,-1,1
14,Blah,0:38:11," Alright, I guess we can adjourn early.",,,,29,14,0,0,0,-1,7
14,Blah,0:38:17," And people can go about about their various the various things. Oh, lastly real fast, though. Let me know. The calendar have any groups not signed up for the put their weekly meetings on the calendar.",,,,14,3,6,6,6,-1,36
14,Blah,0:38:36," Well, that's kind of.",,,,0,0,0,0,40,-1,4
14,Blah,0:38:42, Okay.,,,,0,0,0,100,0,-1,1
14,Blah,0:38:44, Try to get those on there. Soon. I'm already seeing some conflicts of stuff.,,,,7,7,0,0,0,-1,14
14,Blah,0:38:53," Magic, might switch to Monday.",,,,20,0,0,0,0,-1,5
14,Blah,0:38:57," Since of the neckline Ford, since a little sting, what's the door?",,,,15,0,0,0,0,-1,12
14,Blah,0:39:04,"Thing, fairly all I'm visiting doors, weekly. Oh, yeah. Well, that's it.",,,,14,7,7,7,7,-1,12
14,Blah,0:39:12," We look at noon for saying, it will be hard to get there and it's for him.",,,,11,0,0,6,0,-1,17
14,Blah,0:39:19," All right. Well, are you okay, you'll be probably you'll be coming from home. You have a sheesh.",,,,10,0,10,5,15,-1,18
14,Blah,0:39:24," Yeah God, I'm from them. Sometimes it's silly to have to go like North didn't come back south then, go back again North or South. Yeah, but even then we would always have to be leaving at least a few minutes early, you know, yes, which",,,,16,2,8,8,10,-1,46
14,Blah,0:39:44," Try to run our meetings a little bit more efficiently. This this this term to our maybe one actually need an hour for all of those meetings, but we'll see. Yeah, I mean I go either way if we want to move to",,,,23,5,5,5,0,-1,43
14,Blah,0:39:59,Different day.,,,,0,0,0,0,0,-1,2
14,Blah,0:40:02," I guess we could go to Monday. When is on Naomi Wednesday, the science and music meeting you events. I have to text them but I think it's probably going to be on Fridays. Good.",,,,19,8,3,8,3,-1,35
14,Blah,0:40:17," And then blink, you set your there it is. Alright, Khalil at those. Okay, Friday's it 3 to 4.",,,,6,0,0,11,0,-1,19
14,Blah,0:40:28," And then, multi craft Kevin.",,,,20,0,0,40,0,-1,5
14,Blah,0:40:32," We're still figuring that out, but it looks like right now, most of the entries are leaning towards Monday at noon.",,,,18,0,5,5,9,-1,21
14,Blah,0:40:45," Yeah, Monday afternoon is when everyone's available, it looks like.",,,,0,0,0,9,9,-1,10
14,Blah,0:40:50, Okay. Likely alternative.,,,,33,0,0,33,0,-1,3
14,Blah,0:40:54,Those with code and color.,,,,40,0,0,20,0,-1,5
14,Blah,0:40:58, All right.,,,,50,0,100,0,50,-1,2
14,Blah,0:41:02," All right. I think that. Is it a question. Just know, I'm sorry. Okay, so you're 11. Are they virtual or can they be in person?",,,,19,7,11,7,11,-1,26
14,Blah,0:41:17, Hmm. What day of the week is it?,,,,0,0,0,0,0,-1,8
14,Blah,0:41:20," Tomorrow. Oh, wait, what day is it?",,,,14,0,0,0,0,-1,7
14,Blah,0:41:25, Also on Tuesdays and Thursdays. I will almost certainly be on campus.,,,,17,8,0,17,0,-1,12
14,Blah,0:41:31," Okay, will you be in the lab or in your office?",,,,9,0,0,9,0,-1,11
14,Blah,0:41:35," I'm only asking because I have nowhere to go. They don't love. So don't have a note, you don't have a place to any place to go. No keys, so.",,,,9,6,0,9,3,-1,30
14,Blah,0:41:48, Not even the lat.,,,,25,0,25,0,25,-1,4
14,Blah,0:41:53,"Do you know if you're not in the same office spaces, Victoria?",,,,31,0,0,8,8,-1,12
14,Blah,0:41:59," It's technically. So technically the spaces for Audia myself and Alex, but I just but it's only one desk.",,,,19,10,0,19,5,-1,19
14,Blah,0:42:13," They put my name on it because I was the one harassing them about it, but I'm not using it because I'm not going to campus. So I can drop off the key for you audio. And that way you can use that space.",,,,20,11,0,11,0,-1,44
14,Blah,0:42:25," It always sounds like there's tap dancers above the office. FYI. I don't know why, but why construction? It's a space interesting? All right.",,,,22,4,15,4,11,-1,24
14,Blah,0:42:39, See you guys. They haven't finished the third floor space in in that other building and have they,,,,5,0,0,5,5,-1,18
14,Blah,0:42:46,I thought they did but it's a meeting on Friday to discuss it. See. Hmm. Okay less than ideal.,,,,10,5,0,5,10,-1,19
14,Blah,0:42:56," Less than ideal. All right, Kelly. If you have like a minute or two after this, well, actually maybe talk to Meg well or you and I can talk it so we can figure out your plan. Like what kind of stuff you're interested in working in or working on Kevin.",,,,17,2,6,12,15,-1,51
14,Blah,0:43:22," Maybe so I don't know if you last time you talked to Jeremy, but we got some we got like 20 responses to the gesture survey.",,,,27,4,0,12,8,-1,26
14,Blah,0:43:32," These cattle still there, right? Okay. Yeah. I'm just like sorry cool. We had like 20 responses to that gestures.",,,,10,5,5,15,20,-1,20
14,Blah,0:43:40,"Really and so I don't know of Jeremy's look through it at all, but maybe check in with him. And if he hasn't then it might make sense for us as a group to or like as the team to look at those responses and start to think about at least like, broadly speaking how youth are thinking about using gestures within the sort of multi Minecraft game environment.",,,,25,1,3,15,8,-1,69
14,Blah,0:44:10," The last form. All right, Khalil. How did that? How did the server do?",,,,21,0,14,14,7,-1,14
14,Blah,0:44:19," Besides, I know it kicked some ass off because our phones went silent.",,,,31,8,0,8,8,-1,13
14,Blah,0:44:24," Yeah, it worked at the time in terms of what our fantastic. I got what I want to but I can't enjoy this. Kind of want to see how a know you can current amount of people so that seemed like",,,,14,7,0,7,12,-1,41
14,Blah,0:44:37,"All right. All right. So then clearly you can you're going to make it counts for all 100 of those people or so. Yeah, I'll start working on that. Do we have a script to just do that for us? No, not that level which I might be what I'm working on real quick. This we cut one that I could we do. I have a script that does pay to users. I can definitely add them at the end, but it's just need to automate work with the passwords and then easily have to cross.",,,,21,6,6,7,7,-1,96
14,Blah,0:45:05," As reference to them with the emails. Okay. Um, if it's too much, yeah, if it's too much to do, the script, my guess is the rest of the blink team can also help out and trying to like create and provision those accounts. I think Disease, an annerose would definitely an email set like the permission level with that. Could definitely do from just a shell script.",,,,20,3,3,9,9,-1,68
14,Blah,0:45:31,"Python from the shell and then just put the email with the output password into text text file and and she had each with each person. I think. I think that should be pretty doable. All right, cool. My phone went to sleep again.",,,,32,7,5,9,7,-1,44
14,Blah,0:45:51," All right, I think that'll do it.",,,,25,13,25,0,13,-1,7
14,Blah,0:45:56," So I'll see most will see some of you guys tomorrow for people who are in the class and otherwise stay safe, nothing.",,,,13,4,0,13,4,-1,23
15,the real khalil,0:10:31,All right. There we go.,,,,40,0,40,0,20,-1,5
15,the real khalil,0:10:33," Wait, I'm confused. Yeah. So are we joining or are we not joining? Cuz you said it crashed? No, no joint. Join. We're trying to see if it's going to crash when multiple when a bunch of us join.",,,,19,2,0,14,5,-1,39
15,the real khalil,0:10:50," So, we'll just have it running in the background while we conduct the rest of said meeting.",,,,17,0,0,11,6,-1,17
15,the real khalil,0:11:02, And you can join from your phone or from your computer? I'm gonna drink my phone to just because,,,,20,10,0,15,10,-1,19
15,the real khalil,0:11:13," Alright, next up on the agenda was welcoming new people if they come.",,,,15,0,0,8,0,-1,13
15,the real khalil,0:11:25,We have to tell you.,,,,20,0,0,0,0,-1,5
15,the real khalil,0:11:31, Do you want to do a quick introduction?,,,,13,0,0,0,0,-1,8
15,the real khalil,0:11:47," Oh, and actually one thing to add is if you have a favorite recipe, yeah, like what would you like to eat?",,,,18,0,0,9,14,-1,22
15,the real khalil,0:11:59," It's been a good day. What is it? Say it again? What kind of dumplings testing, testing testing?",,,,0,0,11,0,11,-1,18
15,the real khalil,0:12:21,because every,,,,100,0,50,50,0,-1,2
15,the real khalil,0:12:25, apricot dumplings. Do you know how to make them? Yeah. I mean that's fair. What ingredients are needed? Out of curiosity.,,,,27,5,5,5,14,-1,21
15,the real khalil,0:13:01," All right. Well, one of these times will have to will have to will have to give that a testament. We do it, as you might have to look behind you in to the left. There's a problem and we will",,,,12,0,7,5,7,-1,41
15,the real khalil,0:13:13," Try to make use of said, toaster oven to try this.",,,,18,0,0,0,9,-1,11
15,the real khalil,0:13:17,Is to make the good stuff. All right.,,,,25,0,38,0,38,-1,8
15,the real khalil,0:13:20, Any other new faces in the crowd?,,,,14,0,0,0,0,-1,7
15,the real khalil,0:13:27," No, alright. So next we're going to go to our usual way Poe, which is our what do you proud of and that can be for the past week or for like the past quarter in general?",,,,11,0,0,8,5,-1,37
15,the real khalil,0:13:45, Let's start with.,,,,25,0,25,0,0,-1,3
15,the real khalil,0:13:49," Mmm, Priya will start with you and then you get the pass to somebody else.",,,,13,0,0,13,7,-1,15
15,the real khalil,0:14:04, We can't hear well actually. Oh mute. Maybe like which my,,,,17,8,0,0,17,-1,11
15,the real khalil,0:14:11,You Kevin's? And then have Priya talking to her all to do this.,,,,14,0,7,14,0,-1,13
15,the real khalil,0:14:19, Okay. I've been abroad for a serve past Academic Year. So I just came back and I moved in yesterday and I'm proud of making it back alive.,,,,17,13,0,10,17,-1,28
15,the real khalil,0:14:35," I did not change me. Hopefully, I won't be one of those people talk about their broad experience all the time, but I will so I will pass it to Kevin.",,,,16,16,3,6,6,-1,31
15,the real khalil,0:14:53," Hello, yummy. Yes, I'm not too sure what I'm proud of but it's like",,,,12,12,12,6,12,-1,14
15,the real khalil,0:15:07,There were a few.,,,,0,0,0,0,0,-1,4
15,the real khalil,0:15:10," Like extra job that I had like that was working on past quarter and recently. I just like, all right. I'll go see just like advocate for my own time, but you tell them that I need to focus on other stuff. So I do I'm proud of actually putting my foot down.",,,,11,15,4,5,15,-1,53
15,the real khalil,0:15:32," All, I'll pop corn, too.",,,,17,17,17,0,0,-1,5
15,the real khalil,0:15:43, I'm proud that I left the house this morning for.,,,,0,18,0,0,9,-1,10
15,the real khalil,0:15:54," Oh, yeah.",,,,0,0,0,50,0,-1,2
15,the real khalil,0:16:03,"Hi, everyone, I am.",,,,0,25,0,0,0,-1,4
15,the real khalil,0:16:08," I'm glad to be kind of a head-on of things. I mean, that always kind of happens. Again ahead and I could pass for now. I'm a hit.",,,,13,13,6,3,16,-1,28
15,the real khalil,0:16:26, And I'll pass it to you. I am this feels.,,,,18,18,0,9,9,-1,10
15,the real khalil,0:16:40," It's big news, but it feels weird. But I am proud of accepting my offer to go to Michigan to get my PhD next year. So I will pass it to mark.",,,,15,12,3,9,9,-1,32
15,the real khalil,0:16:59,I am drunk. I like graduate.,,,,0,33,0,0,17,-1,6
15,the real khalil,0:17:10, Passed it off to my expensive.,,,,0,17,0,0,0,-1,6
15,the real khalil,0:17:21," So my proud moment from this past week was, I went through and I cleared out all of my unread emails. I had like three four thousand dish between all of my email accounts that I use. And so I've basically brought it down to zero yesterday, which is unheard of for me. So hopefully I can keep it like that.",,,,13,16,3,8,5,-1,61
15,the real khalil,0:17:51, And I will.,,,,33,33,0,33,0,-1,3
15,the real khalil,0:17:52,Popcorn. Victoria.,,,,0,0,0,0,0,-1,2
15,the real khalil,0:17:59, I am.,,,,0,50,0,0,0,-1,2
15,the real khalil,0:18:01," I'm committing arson yesterday. When I was tilting, you denied my Creations. So yeah, that company coins is to go to Russia, not come together and didn't go off to hard email. So yay self-control.",,,,8,8,0,11,3,-1,35
15,the real khalil,0:18:22," I'll popcorn to the clinical yet, but I like joined Lakes. I had a call. No, no, I didn't guess. Start in the Spring quarter seems like the ground roll.",,,,9,13,0,3,9,-1,30
15,the real khalil,0:18:48,I will popcorn to who hasn't it Naomi.,,,,0,11,0,0,0,-1,8
15,the real khalil,0:18:55," Kevin Garnett. I am proud of myself for making it to my classes. Yesterday. I had put in my schedule for my classes in a different time zone. So I had all the wrong hours that we should be off, and then I also didn't realize those lesson Monday was a thing. So I was totally just finished looked all of the wrong classes, but then, my friend caught me, I made it to the right, positive 32 Sarah.",,,,13,15,5,9,6,-1,79
15,the real khalil,0:19:28, I am proud of.,,,,0,25,0,0,25,-1,4
15,the real khalil,0:19:31, Making soup.,,,,50,0,0,0,0,-1,2
15,the real khalil,0:19:34, Popcorn too.,,,,0,0,0,0,0,-1,2
15,the real khalil,0:19:39," Oh, dr. Jones.",,,,0,0,0,0,0,-1,3
15,the real khalil,0:19:48,Answer my question.,,,,0,33,0,0,0,-1,3
15,the real khalil,0:19:54," What kind of soup mind, you know, what? Kind of soup red lentil intriguing?",,,,14,0,0,0,29,-1,14
15,the real khalil,0:20:13," I don't know. I'm just proud to be here. I can't think of much right now, you know, popcorn back as you go.",,,,15,12,4,4,23,-1,23
15,the real khalil,0:20:27, Naomi.,,,,0,0,0,0,0,-1,1
15,the real khalil,0:20:33, I'm not sure.,,,,25,25,25,0,0,-1,3
15,the real khalil,0:20:39,"Oh, yeah. Okay, Meg. Oh, um, I'm proud. It's kind of like saying, somebody knows that I'm proud that I accepted by.",,,,8,12,0,8,16,-1,22
15,the real khalil,0:20:56, Opportunity for the Ph.D program analyst program.,,,,0,0,0,0,13,-1,7
15,the real khalil,0:21:26, I think I'm left.,,,,20,40,0,0,0,-1,4
15,the real khalil,0:21:31, So I'm proud that the,,,,17,17,0,17,17,-1,5
15,the real khalil,0:21:33,Syllabi for both the classes that I'm teaching.,,,,11,11,0,0,0,-1,8
15,the real khalil,0:21:38, Are almost almost done?,,,,50,0,0,0,0,-1,4
15,the real khalil,0:21:44," Is that they only start tomorrow. So we're okay. We still have just under 24 hours to kind of get this finished up, but I'm excited about the classes and we have a number of a the sports technology mining class. We have a number of guest speakers who are going to be coming in somewhere. Like former in you athletes. Others are almost this like random.",,,,13,1,0,4,7,-1,67
15,the real khalil,0:22:11, People that I found from different places that currently work in Tech but have sort of like a sports background and it is primarily people of color. So I'm looking forward. Looking forward to meeting some. Some new people bring some basis.,,,,19,5,0,7,9,-1,42
15,the real khalil,0:22:29,"The campus and to eventually like actually going to be this class someone in person and includes a making looking forward to that one to do. People have taken inclusive making and they might take it last time, then the fully online version.",,,,14,0,0,9,5,-1,43
15,the real khalil,0:22:47, With Emily.,,,,50,0,0,0,0,-1,2
15,the real khalil,0:22:49," All right, we might have to have a conversation about, which of the activities and assignments were the best ones are like. We're trying to merge the in-person version of the class with the virtual version of the class, because I think there's like good aspects of both of them and it's just been that's part of the reason why it's almost almost done is because it's come like, alright, we have to decide which piece is going to keep which ones were going to kind of let go.",,,,19,1,6,4,8,-1,89
15,the real khalil,0:23:17, All right. Next item on the agenda is and this is because always forget.,,,,29,0,21,14,7,-1,14
15,the real khalil,0:23:25,"It's spring quarter. And which means there's IM soccer, which was it like three years ago, Khalil, that you organized and I am soccer team. Was that really three years ago? Is that right? I think it was. Wow, three years ago. So the sign up for that is next Monday.",,,,11,6,2,6,4,-1,51
15,the real khalil,0:23:49," So it's just a question of. We have enough people to put together to put together a team spring. 2019. That was a long time ago. So yeah, we might try to put together team. I'm assuming all the sports and people will we know they're going to, they're going to be jumping jumping into play, right idea thinking if they're not paying for my cleats and my shin guards.",,,,18,4,4,7,4,-1,70
15,the real khalil,0:24:15," What else? My son you got any of them? Not Point? Yes, you do.",,,,14,7,14,7,0,-1,14
15,the real khalil,0:24:19,"Now where we play? We planned Turf, mostly true and then you just got to strengthen your chins.",,,,33,0,6,11,11,-1,18
15,the real khalil,0:24:28, Like what?,,,,0,0,0,0,50,-1,2
15,the real khalil,0:24:34," Oh my gosh, can we 3D print custom tilt and guards easily? Oh my God.",,,,14,14,0,7,0,-1,15
15,the real khalil,0:24:44," You know, I did mention the Tilt stocks the other day to somebody.",,,,8,8,0,0,8,-1,13
15,the real khalil,0:24:49," I can't remember exactly why, but it definitely could be a thing. I can put my Zazzle subscription to good use. You could also just make shin guards out of some cardboard, your maker. I have senseless. I can't do that, but that's",,,,24,11,2,7,9,-1,43
15,the real khalil,0:25:15,Are those more than Works? What does turcotte that? What are y'all? How do use regular cleats on turf?,,,,15,0,5,5,0,-1,19
15,the real khalil,0:25:25, What are you saying that? It's different in Grace? Yes.,,,,0,0,9,9,9,-1,10
15,the real khalil,0:25:34, It's the feel like right outside of mud.,,,,11,0,11,0,22,-1,8
15,the real khalil,0:25:36," You know, I don't go to any sports arena on purpose, the right next to Kellogg. All right, Mike.",,,,15,5,20,0,15,-1,19
15,the real khalil,0:26:03," Okay, how much were those shoes though? That's an excellent question.",,,,8,0,0,17,8,-1,11
15,the real khalil,0:26:13,"Last time I played, I think I bought some major soccer cleats for like 20 bucks. But no, so that people understand, we'll find some way to sign up. We just have to see if we have enough people who would, who would play and participate and then there's one other thing on the, all right. So this quarter, I think at the lad somebody's lab meetings will credit try to do.",,,,23,5,4,9,8,-1,72
15,the real khalil,0:26:39," Project team updates, and then we'll also try to do some. I don't know if, like, people want to do individual discussions and whatnot. We're fortunate last quarter for the data science and music people who have put together like a video describing. Some of they've been up to, I think was helpful to just, you know, for us to generally have a sense of what some of the other teams are doing, and then,",,,,22,3,0,10,10,-1,75
15,the real khalil,0:27:06,"last thing was,",,,,0,0,0,0,0,-1,3
15,the real khalil,0:27:12," Sorry, this is tangent. Sarah. Do you do the garlic naan? Have you tried the garlic naan from Trader? Joe's? No, but I considered revamping, the non I bought from Costco to make it garlicky. Yeah, garlic naan from garlic naan and Trader. Joe's. They're huge. Like the really really big but they are there, the definitely definitely good. But Mr. Yeah, we're going to have to have these weekly while some signups for",,,,15,3,3,6,4,-1,74
15,the real khalil,0:27:42," Different project teams to do updates, but one of the other things people want to do during these relatively early 10 a.m. Lab meetings.",,,,8,0,0,4,0,-1,24
15,the real khalil,0:27:58, Who's that guy with?,,,,20,0,0,0,0,-1,4
15,the real khalil,0:28:02,Leg warmers with it.,,,,25,0,0,0,0,-1,4
15,the real khalil,0:28:08," Maybe we should do one of those. I mean Prius back now, so now we can do like the full on choreography again.",,,,22,4,4,4,9,-1,23
15,the real khalil,0:28:36, Dance off.,,,,0,0,0,0,50,-1,2
15,the real khalil,0:28:54, That X and we get. Isaiah Wallace is coming.,,,,22,0,0,11,0,-1,9
